"","period","province","district","count"
"4135","2020-12-01","Luapula","Chipili",2471
"4136","2020-12-01","Luapula","Kawambwa",4342
"4137","2020-12-01","Luapula","Lunga",1991
"4138","2020-12-01","Luapula","Mansa",26044
"4139","2020-12-01","Luapula","Milenge",5146
"4140","2020-12-01","Luapula","Mwansabombwe",3600
"4141","2020-12-01","Luapula","Mwense",8873
"4142","2020-12-01","Luapula","Nchelenge",12118
"4143","2020-12-01","Luapula","Samfya",7907
"4144","2020-12-01","Lusaka","Chilanga",371
"4145","2020-12-01","Lusaka","Chirundu",168
"4146","2020-12-01","Lusaka","Chongwe",1890
"4147","2020-12-01","Lusaka","Kafue",941
"4148","2020-12-01","Lusaka","Luangwa",328
"4149","2020-12-01","Lusaka","Lusaka",3404
"4150","2020-12-01","Lusaka","Rufunsa",2402
"4151","2020-12-01","Muchinga","Chama",5867
"4152","2020-12-01","Muchinga","Chinsali",11627
"4153","2020-12-01","Muchinga","Isoka",8136
"4154","2020-12-01","Muchinga","Kanchibiya",7572
"4155","2020-12-01","Muchinga","Lavushimanda",5825
"4156","2020-12-01","Muchinga","Mafinga",6573
"4157","2020-12-01","Muchinga","Mpika",10745
"4158","2020-12-01","Muchinga","Nakonde",11513
"4159","2020-12-01","Muchinga","Shiwang'andu",6681
"4160","2020-12-01","Northern","Chilubi",6509
"4161","2020-12-01","Northern","Kaputa",4744
"4162","2020-12-01","Northern","Kasama",20989
"4163","2020-12-01","Northern","Lunte",5178
"4164","2020-12-01","Northern","Lupososhi",3731
"4165","2020-12-01","Northern","Luwingu",6967
"4166","2020-12-01","Northern","Mbala",8830
"4167","2020-12-01","Northern","Mporokoso",2914
"4168","2020-12-01","Northern","Mpulungu",8532
"4169","2020-12-01","Northern","Mungwi",17921
"4170","2020-12-01","Northern","Nsama",4616
"4171","2020-12-01","Northern","Senga",5960
"4172","2020-12-01","Northwestern","Chavuma",5324
"4173","2020-12-01","Northwestern","Ikelenge",3952
"4174","2020-12-01","Northwestern","Kabompo",6077
"4175","2020-12-01","Northwestern","Kalumbila",21435
"4176","2020-12-01","Northwestern","Kasempa",11754
"4177","2020-12-01","Northwestern","Manyinga",5966
"4178","2020-12-01","Northwestern","Mufumbwe",8402
"4179","2020-12-01","Northwestern","Mushindamo",6269
"4180","2020-12-01","Northwestern","Mwinilunga",11999
"4181","2020-12-01","Northwestern","Solwezi",26008
"4182","2020-12-01","Northwestern","Zambezi",6876
"4183","2020-12-01","Southern","Chikankata",1062
"4184","2020-12-01","Southern","Choma",864
"4185","2020-12-01","Southern","Gwembe",2420
"4186","2020-12-01","Southern","Kalomo",467
"4187","2020-12-01","Southern","Kazungula",671
"4188","2020-12-01","Southern","Livingstone",97
"4189","2020-12-01","Southern","Mazabuka",261
"4190","2020-12-01","Southern","Monze",183
"4191","2020-12-01","Southern","Namwala",335
"4192","2020-12-01","Southern","Pemba",914
"4193","2020-12-01","Southern","Siavonga",211
"4194","2020-12-01","Southern","Sinazongwe",3825
"4195","2020-12-01","Southern","Zimba",190
"4196","2020-12-01","Western","Kalabo",10569
"4197","2020-12-01","Western","Kaoma",16380
"4198","2020-12-01","Western","Limulunga",4623
"4199","2020-12-01","Western","Luampa",7271
"4200","2020-12-01","Western","Lukulu",9326
"4201","2020-12-01","Western","Mitete",3295
"4202","2020-12-01","Western","Mongu",7426
"4203","2020-12-01","Western","Mulobezi",2372
"4204","2020-12-01","Western","Mwandi",331
"4205","2020-12-01","Western","Nalolo",4031
"4206","2020-12-01","Western","Nkeyema",3681
"4207","2020-12-01","Western","Senanga",6859
"4208","2020-12-01","Western","Sesheke",2454
"4209","2020-12-01","Western","Shang'ombo",2009
"4210","2020-12-01","Western","Sikongo",2378
"4211","2020-12-01","Western","Sioma",3859
"4212","2020-12-01",NA,NA,5
"4213","2021-01-01","Central","Chibombo",4744
"4214","2021-01-01","Central","Chisamba",3567
"4215","2021-01-01","Central","Chitambo",8523
"4216","2021-01-01","Central","Itezhi-tezhi",732
"4217","2021-01-01","Central","Kabwe",3458
"4218","2021-01-01","Central","Kapiri-Mposhi",15986
"4219","2021-01-01","Central","Luano",5121
"4220","2021-01-01","Central","Mkushi",8042
"4221","2021-01-01","Central","Mumbwa",2962
"4222","2021-01-01","Central","Ngabwe",2710
"4223","2021-01-01","Central","Serenje",19783
"4224","2021-01-01","Central","Shibuyunji",228
"4225","2021-01-01","Copperbelt","Chililabombwe",6414
"4226","2021-01-01","Copperbelt","Chingola",12151
"4227","2021-01-01","Copperbelt","Kalulushi",9728
"4228","2021-01-01","Copperbelt","Kitwe",17803
"4229","2021-01-01","Copperbelt","Luanshya",21414
"4230","2021-01-01","Copperbelt","Lufwanyama",16608
"4231","2021-01-01","Copperbelt","Masaiti",10085
"4232","2021-01-01","Copperbelt","Mpongwe",9301
"4233","2021-01-01","Copperbelt","Mufulira",10148
"4234","2021-01-01","Copperbelt","Ndola",16978
"4235","2021-01-01","Eastern","Chadiza",10220
"4236","2021-01-01","Eastern","Chasefu",17650
"4237","2021-01-01","Eastern","Chipangali",19151
"4238","2021-01-01","Eastern","Chipata",17964
"4239","2021-01-01","Eastern","Kasenengwa",6866
"4240","2021-01-01","Eastern","Katete",5076
"4241","2021-01-01","Eastern","Lumezi",11901
"4242","2021-01-01","Eastern","Lundazi",9561
"4243","2021-01-01","Eastern","Lusangazi",3845
"4244","2021-01-01","Eastern","Mambwe",8742
"4245","2021-01-01","Eastern","Nyimba",7916
"4246","2021-01-01","Eastern","Petauke",8633
"4247","2021-01-01","Eastern","Sinda",1475
"4248","2021-01-01","Eastern","Vubwi",11879
"4249","2021-01-01","Luapula","Chembe",4748
"4250","2021-01-01","Luapula","Chienge",5294
"4251","2021-01-01","Luapula","Chifunabuli",8961
"4252","2021-01-01","Luapula","Chipili",2575
"4253","2021-01-01","Luapula","Kawambwa",8180
"4254","2021-01-01","Luapula","Lunga",1127
"4255","2021-01-01","Luapula","Mansa",22084
"4256","2021-01-01","Luapula","Milenge",4696
"4257","2021-01-01","Luapula","Mwansabombwe",2774
"4258","2021-01-01","Luapula","Mwense",8555
"4259","2021-01-01","Luapula","Nchelenge",10302
"4260","2021-01-01","Luapula","Samfya",9735
"4261","2021-01-01","Lusaka","Chilanga",453
"4262","2021-01-01","Lusaka","Chirundu",605
"4263","2021-01-01","Lusaka","Chongwe",2813
"4264","2021-01-01","Lusaka","Kafue",1609
"4265","2021-01-01","Lusaka","Luangwa",1323
"4266","2021-01-01","Lusaka","Lusaka",3261
"4267","2021-01-01","Lusaka","Rufunsa",6454
"4268","2021-01-01","Muchinga","Chama",15699
"4269","2021-01-01","Muchinga","Chinsali",10259
"4270","2021-01-01","Muchinga","Isoka",7507
"4271","2021-01-01","Muchinga","Kanchibiya",5939
"4272","2021-01-01","Muchinga","Lavushimanda",4609
"4273","2021-01-01","Muchinga","Mafinga",7169
"4274","2021-01-01","Muchinga","Mpika",13490
"4275","2021-01-01","Muchinga","Nakonde",6258
"4276","2021-01-01","Muchinga","Shiwang'andu",4159
"4277","2021-01-01","Northern","Chilubi",5358
"4278","2021-01-01","Northern","Kaputa",5018
"4279","2021-01-01","Northern","Kasama",19413
"4280","2021-01-01","Northern","Lunte",4086
"4281","2021-01-01","Northern","Lupososhi",3239
"4282","2021-01-01","Northern","Luwingu",7196
"4283","2021-01-01","Northern","Mbala",6419
"4284","2021-01-01","Northern","Mporokoso",3053
"4285","2021-01-01","Northern","Mpulungu",7684
"4286","2021-01-01","Northern","Mungwi",14817
"4287","2021-01-01","Northern","Nsama",4747
"4288","2021-01-01","Northern","Senga",4143
"4289","2021-01-01","Northwestern","Chavuma",3796
"4290","2021-01-01","Northwestern","Ikelenge",3109
"4291","2021-01-01","Northwestern","Kabompo",8734
"4292","2021-01-01","Northwestern","Kalumbila",20251
"4293","2021-01-01","Northwestern","Kasempa",14221
"4294","2021-01-01","Northwestern","Manyinga",7071
"4295","2021-01-01","Northwestern","Mufumbwe",10942
"4296","2021-01-01","Northwestern","Mushindamo",4515
"4297","2021-01-01","Northwestern","Mwinilunga",9569
"4298","2021-01-01","Northwestern","Solwezi",21731
"4299","2021-01-01","Northwestern","Zambezi",10665
"4300","2021-01-01","Southern","Chikankata",996
"4301","2021-01-01","Southern","Choma",1016
"4302","2021-01-01","Southern","Gwembe",5597
"4303","2021-01-01","Southern","Kalomo",1038
"4304","2021-01-01","Southern","Kazungula",933
"4305","2021-01-01","Southern","Livingstone",165
"4306","2021-01-01","Southern","Mazabuka",242
"4307","2021-01-01","Southern","Monze",229
"4308","2021-01-01","Southern","Namwala",153
"4309","2021-01-01","Southern","Pemba",592
"4310","2021-01-01","Southern","Siavonga",801
"4311","2021-01-01","Southern","Sinazongwe",7258
"4312","2021-01-01","Southern","Zimba",324
"4313","2021-01-01","Western","Kalabo",13670
"4314","2021-01-01","Western","Kaoma",19876
"4315","2021-01-01","Western","Limulunga",6469
"4316","2021-01-01","Western","Luampa",12653
"4317","2021-01-01","Western","Lukulu",11521
"4318","2021-01-01","Western","Mitete",2944
"4319","2021-01-01","Western","Mongu",10018
"4320","2021-01-01","Western","Mulobezi",6537
"4321","2021-01-01","Western","Mwandi",2201
"4322","2021-01-01","Western","Nalolo",5087
"4323","2021-01-01","Western","Nkeyema",6735
"4324","2021-01-01","Western","Senanga",13076
"4325","2021-01-01","Western","Sesheke",6525
"4326","2021-01-01","Western","Shang'ombo",5127
"4327","2021-01-01","Western","Sikongo",3475
"4328","2021-01-01","Western","Sioma",6862
"4329","2021-01-01",NA,NA,27
"4330","2021-02-01","Central","Chibombo",3554
"4331","2021-02-01","Central","Chisamba",2550
"4332","2021-02-01","Central","Chitambo",5697
"4333","2021-02-01","Central","Itezhi-tezhi",578
"4334","2021-02-01","Central","Kabwe",6425
"4335","2021-02-01","Central","Kapiri-Mposhi",14089
"4336","2021-02-01","Central","Luano",4468
"4337","2021-02-01","Central","Mkushi",5484
"4338","2021-02-01","Central","Mumbwa",2852
"4339","2021-02-01","Central","Ngabwe",2867
"4340","2021-02-01","Central","Serenje",14910
"4341","2021-02-01","Central","Shibuyunji",227
"4342","2021-02-01","Copperbelt","Chililabombwe",9170
"4343","2021-02-01","Copperbelt","Chingola",8549
"4344","2021-02-01","Copperbelt","Kalulushi",6672
"4345","2021-02-01","Copperbelt","Kitwe",10783
"4346","2021-02-01","Copperbelt","Luanshya",10267
"4347","2021-02-01","Copperbelt","Lufwanyama",10261
"4348","2021-02-01","Copperbelt","Masaiti",1987
"4349","2021-02-01","Copperbelt","Mpongwe",9571
"4350","2021-02-01","Copperbelt","Mufulira",6058
"4351","2021-02-01","Copperbelt","Ndola",12839
"4352","2021-02-01","Eastern","Chadiza",8605
"4353","2021-02-01","Eastern","Chasefu",15517
"4354","2021-02-01","Eastern","Chipangali",18101
"4355","2021-02-01","Eastern","Chipata",15185
"4356","2021-02-01","Eastern","Kasenengwa",4263
"4357","2021-02-01","Eastern","Katete",4493
"4358","2021-02-01","Eastern","Lumezi",9576
"4359","2021-02-01","Eastern","Lundazi",7792
"4360","2021-02-01","Eastern","Lusangazi",2595
"4361","2021-02-01","Eastern","Mambwe",5541
"4362","2021-02-01","Eastern","Nyimba",8344
"4363","2021-02-01","Eastern","Petauke",8985
"4364","2021-02-01","Eastern","Sinda",1733
"4365","2021-02-01","Eastern","Vubwi",8876
"4366","2021-02-01","Luapula","Chembe",4036
"4367","2021-02-01","Luapula","Chienge",4082
"4368","2021-02-01","Luapula","Chifunabuli",9122
"4369","2021-02-01","Luapula","Chipili",1903
"4370","2021-02-01","Luapula","Kawambwa",7313
"4371","2021-02-01","Luapula","Lunga",773
"4372","2021-02-01","Luapula","Mansa",14451
"4373","2021-02-01","Luapula","Milenge",3947
"4374","2021-02-01","Luapula","Mwansabombwe",3014
"4375","2021-02-01","Luapula","Mwense",6631
"4376","2021-02-01","Luapula","Nchelenge",7856
"4377","2021-02-01","Luapula","Samfya",7018
"4378","2021-02-01","Lusaka","Chilanga",223
"4379","2021-02-01","Lusaka","Chirundu",978
"4380","2021-02-01","Lusaka","Chongwe",2020
"4381","2021-02-01","Lusaka","Kafue",1131
"4382","2021-02-01","Lusaka","Luangwa",970
"4383","2021-02-01","Lusaka","Lusaka",1780
"4384","2021-02-01","Lusaka","Rufunsa",7055
"4385","2021-02-01","Muchinga","Chama",7468
"4386","2021-02-01","Muchinga","Chinsali",9614
"4387","2021-02-01","Muchinga","Isoka",5731
"4388","2021-02-01","Muchinga","Kanchibiya",3283
"4389","2021-02-01","Muchinga","Lavushimanda",3300
"4390","2021-02-01","Muchinga","Mafinga",3939
"4391","2021-02-01","Muchinga","Mpika",13133
"4392","2021-02-01","Muchinga","Nakonde",5349
"4393","2021-02-01","Muchinga","Shiwang'andu",4161
"4394","2021-02-01","Northern","Chilubi",4318
"4395","2021-02-01","Northern","Kaputa",2070
"4396","2021-02-01","Northern","Kasama",11891
"4397","2021-02-01","Northern","Lunte",2666
"4398","2021-02-01","Northern","Lupososhi",3231
"4399","2021-02-01","Northern","Luwingu",4467
"4400","2021-02-01","Northern","Mbala",3445
"4401","2021-02-01","Northern","Mporokoso",1740
"4402","2021-02-01","Northern","Mpulungu",4237
"4403","2021-02-01","Northern","Mungwi",9567
"4404","2021-02-01","Northern","Nsama",2376
"4405","2021-02-01","Northern","Senga",2480
"4406","2021-02-01","Northwestern","Chavuma",3936
"4407","2021-02-01","Northwestern","Ikelenge",1883
"4408","2021-02-01","Northwestern","Kabompo",3108
"4409","2021-02-01","Northwestern","Kalumbila",10757
"4410","2021-02-01","Northwestern","Kasempa",9248
"4411","2021-02-01","Northwestern","Manyinga",3757
"4412","2021-02-01","Northwestern","Mufumbwe",9461
"4413","2021-02-01","Northwestern","Mushindamo",709
"4414","2021-02-01","Northwestern","Mwinilunga",4087
"4415","2021-02-01","Northwestern","Solwezi",11847
"4416","2021-02-01","Northwestern","Zambezi",9725
"4417","2021-02-01","Southern","Chikankata",1086
"4418","2021-02-01","Southern","Choma",707
"4419","2021-02-01","Southern","Gwembe",4670
"4420","2021-02-01","Southern","Kalomo",955
"4421","2021-02-01","Southern","Kazungula",1108
"4422","2021-02-01","Southern","Livingstone",148
"4423","2021-02-01","Southern","Mazabuka",136
"4424","2021-02-01","Southern","Monze",234
"4425","2021-02-01","Southern","Namwala",77
"4426","2021-02-01","Southern","Pemba",604
"4427","2021-02-01","Southern","Siavonga",917
"4428","2021-02-01","Southern","Sinazongwe",6075
"4429","2021-02-01","Southern","Zimba",191
"4430","2021-02-01","Western","Kalabo",9755
"4431","2021-02-01","Western","Kaoma",15287
"4432","2021-02-01","Western","Limulunga",5594
"4433","2021-02-01","Western","Luampa",10457
"4434","2021-02-01","Western","Lukulu",7488
"4435","2021-02-01","Western","Mitete",3408
"4436","2021-02-01","Western","Mongu",8119
"4437","2021-02-01","Western","Mulobezi",8417
"4438","2021-02-01","Western","Mwandi",2987
"4439","2021-02-01","Western","Nalolo",5527
"4440","2021-02-01","Western","Nkeyema",5882
"4441","2021-02-01","Western","Senanga",9185
"4442","2021-02-01","Western","Sesheke",6787
"4443","2021-02-01","Western","Shang'ombo",7071
"4444","2021-02-01","Western","Sikongo",2557
"4445","2021-02-01","Western","Sioma",7835
"4446","2021-02-01",NA,NA,42
"4447","2021-03-01","Central","Chibombo",3466
"4448","2021-03-01","Central","Chisamba",5552
"4449","2021-03-01","Central","Chitambo",6868
"4450","2021-03-01","Central","Itezhi-tezhi",921
"4451","2021-03-01","Central","Kabwe",6411
"4452","2021-03-01","Central","Kapiri-Mposhi",21173
"4453","2021-03-01","Central","Luano",7655
"4454","2021-03-01","Central","Mkushi",13072
"4455","2021-03-01","Central","Mumbwa",4980
"4456","2021-03-01","Central","Ngabwe",3651
"4457","2021-03-01","Central","Serenje",13766
"4458","2021-03-01","Central","Shibuyunji",426
"4459","2021-03-01","Copperbelt","Chililabombwe",6629
"4460","2021-03-01","Copperbelt","Chingola",12151
"4461","2021-03-01","Copperbelt","Kalulushi",7842
"4462","2021-03-01","Copperbelt","Kitwe",11553
"4463","2021-03-01","Copperbelt","Luanshya",14185
"4464","2021-03-01","Copperbelt","Lufwanyama",11757
"4465","2021-03-01","Copperbelt","Masaiti",12937
"4466","2021-03-01","Copperbelt","Mpongwe",16189
"4467","2021-03-01","Copperbelt","Mufulira",7633
"4468","2021-03-01","Copperbelt","Ndola",12280
"4469","2021-03-01","Eastern","Chadiza",11553
"4470","2021-03-01","Eastern","Chasefu",22821
"4471","2021-03-01","Eastern","Chipangali",25165
"4472","2021-03-01","Eastern","Chipata",21318
"4473","2021-03-01","Eastern","Kasenengwa",6038
"4474","2021-03-01","Eastern","Katete",8506
"4475","2021-03-01","Eastern","Lumezi",11157
"4476","2021-03-01","Eastern","Lundazi",8700
"4477","2021-03-01","Eastern","Lusangazi",2956
"4478","2021-03-01","Eastern","Mambwe",6281
"4479","2021-03-01","Eastern","Nyimba",12687
"4480","2021-03-01","Eastern","Petauke",11663
"4481","2021-03-01","Eastern","Sinda",2781
"4482","2021-03-01","Eastern","Vubwi",7739
"4483","2021-03-01","Luapula","Chembe",4787
"4484","2021-03-01","Luapula","Chienge",5310
"4485","2021-03-01","Luapula","Chifunabuli",11282
"4486","2021-03-01","Luapula","Chipili",2025
"4487","2021-03-01","Luapula","Kawambwa",8417
"4488","2021-03-01","Luapula","Lunga",747
"4489","2021-03-01","Luapula","Mansa",22988
"4490","2021-03-01","Luapula","Milenge",5125
"4491","2021-03-01","Luapula","Mwansabombwe",3756
"4492","2021-03-01","Luapula","Mwense",7064
"4493","2021-03-01","Luapula","Nchelenge",8681
"4494","2021-03-01","Luapula","Samfya",9748
"4495","2021-03-01","Lusaka","Chilanga",280
"4496","2021-03-01","Lusaka","Chirundu",1293
"4497","2021-03-01","Lusaka","Chongwe",4094
"4498","2021-03-01","Lusaka","Kafue",1535
"4499","2021-03-01","Lusaka","Luangwa",1245
"4500","2021-03-01","Lusaka","Lusaka",2261
"4501","2021-03-01","Lusaka","Rufunsa",7754
"4502","2021-03-01","Muchinga","Chama",12318
"4503","2021-03-01","Muchinga","Chinsali",9659
"4504","2021-03-01","Muchinga","Isoka",7692
"4505","2021-03-01","Muchinga","Kanchibiya",5649
"4506","2021-03-01","Muchinga","Lavushimanda",3763
"4507","2021-03-01","Muchinga","Mafinga",7622
"4508","2021-03-01","Muchinga","Mpika",11334
"4509","2021-03-01","Muchinga","Nakonde",5334
"4510","2021-03-01","Muchinga","Shiwang'andu",5201
"4511","2021-03-01","Northern","Chilubi",5760
"4512","2021-03-01","Northern","Kaputa",4626
"4513","2021-03-01","Northern","Kasama",17547
"4514","2021-03-01","Northern","Lunte",4018
"4515","2021-03-01","Northern","Lupososhi",3497
"4516","2021-03-01","Northern","Luwingu",6820
"4517","2021-03-01","Northern","Mbala",4667
"4518","2021-03-01","Northern","Mporokoso",2636
"4519","2021-03-01","Northern","Mpulungu",5521
"4520","2021-03-01","Northern","Mungwi",10370
"4521","2021-03-01","Northern","Nsama",3250
"4522","2021-03-01","Northern","Senga",2995
"4523","2021-03-01","Northwestern","Chavuma",8132
"4524","2021-03-01","Northwestern","Ikelenge",2288
"4525","2021-03-01","Northwestern","Kabompo",9234
"4526","2021-03-01","Northwestern","Kalumbila",9212
"4527","2021-03-01","Northwestern","Kasempa",10177
"4528","2021-03-01","Northwestern","Manyinga",8617
"4529","2021-03-01","Northwestern","Mufumbwe",11721
"4530","2021-03-01","Northwestern","Mushindamo",3
"4531","2021-03-01","Northwestern","Mwinilunga",8204
"4532","2021-03-01","Northwestern","Solwezi",9056
"4533","2021-03-01","Northwestern","Zambezi",8065
"4534","2021-03-01","Southern","Chikankata",725
"4535","2021-03-01","Southern","Choma",739
"4536","2021-03-01","Southern","Gwembe",4433
"4537","2021-03-01","Southern","Kalomo",1196
"4538","2021-03-01","Southern","Kazungula",1226
"4539","2021-03-01","Southern","Livingstone",156
"4540","2021-03-01","Southern","Mazabuka",282
"4541","2021-03-01","Southern","Monze",222
"4542","2021-03-01","Southern","Namwala",146
"4543","2021-03-01","Southern","Pemba",1253
"4544","2021-03-01","Southern","Siavonga",906
"4545","2021-03-01","Southern","Sinazongwe",6681
"4546","2021-03-01","Southern","Zimba",129
"4547","2021-03-01","Western","Kalabo",13093
"4548","2021-03-01","Western","Kaoma",15333
"4549","2021-03-01","Western","Limulunga",8428
"4550","2021-03-01","Western","Luampa",14103
"4551","2021-03-01","Western","Lukulu",11155
"4552","2021-03-01","Western","Mitete",3153
"4553","2021-03-01","Western","Mongu",10039
"4554","2021-03-01","Western","Mulobezi",8538
"4555","2021-03-01","Western","Mwandi",3264
"4556","2021-03-01","Western","Nalolo",7514
"4557","2021-03-01","Western","Nkeyema",8547
"4558","2021-03-01","Western","Senanga",14046
"4559","2021-03-01","Western","Sesheke",7635
"4560","2021-03-01","Western","Shang'ombo",7634
"4561","2021-03-01","Western","Sikongo",3548
"4562","2021-03-01","Western","Sioma",7405
"4563","2021-03-01",NA,NA,52
"4564","2021-04-01","Central","Chibombo",8299
"4565","2021-04-01","Central","Chisamba",4717
"4566","2021-04-01","Central","Chitambo",5664
"4567","2021-04-01","Central","Itezhi-tezhi",1215
"4568","2021-04-01","Central","Kabwe",6981
"4569","2021-04-01","Central","Kapiri-Mposhi",21019
"4570","2021-04-01","Central","Luano",6626
"4571","2021-04-01","Central","Mkushi",7033
"4572","2021-04-01","Central","Mumbwa",6189
"4573","2021-04-01","Central","Ngabwe",4635
"4574","2021-04-01","Central","Serenje",9858
"4575","2021-04-01","Central","Shibuyunji",857
"4576","2021-04-01","Copperbelt","Chililabombwe",7118
"4577","2021-04-01","Copperbelt","Chingola",10126
"4578","2021-04-01","Copperbelt","Kalulushi",8620
"4579","2021-04-01","Copperbelt","Kitwe",14643
"4580","2021-04-01","Copperbelt","Luanshya",11906
"4581","2021-04-01","Copperbelt","Lufwanyama",10147
"4582","2021-04-01","Copperbelt","Masaiti",14278
"4583","2021-04-01","Copperbelt","Mpongwe",13744
"4584","2021-04-01","Copperbelt","Mufulira",7474
"4585","2021-04-01","Copperbelt","Ndola",11843
"4586","2021-04-01","Eastern","Chadiza",10786
"4587","2021-04-01","Eastern","Chasefu",16339
"4588","2021-04-01","Eastern","Chipangali",22030
"4589","2021-04-01","Eastern","Chipata",17940
"4590","2021-04-01","Eastern","Kasenengwa",6872
"4591","2021-04-01","Eastern","Katete",11906
"4592","2021-04-01","Eastern","Lumezi",10207
"4593","2021-04-01","Eastern","Lundazi",6019
"4594","2021-04-01","Eastern","Lusangazi",4421
"4595","2021-04-01","Eastern","Mambwe",9339
"4596","2021-04-01","Eastern","Nyimba",12792
"4597","2021-04-01","Eastern","Petauke",11299
"4598","2021-04-01","Eastern","Sinda",5641
"4599","2021-04-01","Eastern","Vubwi",6266
"4600","2021-04-01","Luapula","Chembe",4863
"4601","2021-04-01","Luapula","Chienge",4509
"4602","2021-04-01","Luapula","Chifunabuli",10812
"4603","2021-04-01","Luapula","Chipili",2034
"4604","2021-04-01","Luapula","Kawambwa",7818
"4605","2021-04-01","Luapula","Lunga",718
"4606","2021-04-01","Luapula","Mansa",21708
"4607","2021-04-01","Luapula","Milenge",4578
"4608","2021-04-01","Luapula","Mwansabombwe",5383
"4609","2021-04-01","Luapula","Mwense",9599
"4610","2021-04-01","Luapula","Nchelenge",11691
"4611","2021-04-01","Luapula","Samfya",11033
"4612","2021-04-01","Lusaka","Chilanga",428
"4613","2021-04-01","Lusaka","Chirundu",1179
"4614","2021-04-01","Lusaka","Chongwe",5282
"4615","2021-04-01","Lusaka","Kafue",1702
"4616","2021-04-01","Lusaka","Luangwa",1127
"4617","2021-04-01","Lusaka","Lusaka",2274
"4618","2021-04-01","Lusaka","Rufunsa",7514
"4619","2021-04-01","Muchinga","Chama",15149
"4620","2021-04-01","Muchinga","Chinsali",8904
"4621","2021-04-01","Muchinga","Isoka",8531
"4622","2021-04-01","Muchinga","Kanchibiya",5762
"4623","2021-04-01","Muchinga","Lavushimanda",3483
"4624","2021-04-01","Muchinga","Mafinga",7740
"4625","2021-04-01","Muchinga","Mpika",8520
"4626","2021-04-01","Muchinga","Nakonde",6533
"4627","2021-04-01","Muchinga","Shiwang'andu",4446
"4628","2021-04-01","Northern","Chilubi",5473
"4629","2021-04-01","Northern","Kaputa",4552
"4630","2021-04-01","Northern","Kasama",17696
"4631","2021-04-01","Northern","Lunte",3532
"4632","2021-04-01","Northern","Lupososhi",3078
"4633","2021-04-01","Northern","Luwingu",5413
"4634","2021-04-01","Northern","Mbala",4877
"4635","2021-04-01","Northern","Mporokoso",3035
"4636","2021-04-01","Northern","Mpulungu",4172
"4637","2021-04-01","Northern","Mungwi",12610
"4638","2021-04-01","Northern","Nsama",3920
"4639","2021-04-01","Northern","Senga",3740
"4640","2021-04-01","Northwestern","Chavuma",8262
"4641","2021-04-01","Northwestern","Ikelenge",2116
"4642","2021-04-01","Northwestern","Kabompo",10422
"4643","2021-04-01","Northwestern","Kalumbila",13059
"4644","2021-04-01","Northwestern","Kasempa",12880
"4645","2021-04-01","Northwestern","Manyinga",9510
"4646","2021-04-01","Northwestern","Mufumbwe",12642
"4647","2021-04-01","Northwestern","Mushindamo",0
"4648","2021-04-01","Northwestern","Mwinilunga",7381
"4649","2021-04-01","Northwestern","Solwezi",10573
"4650","2021-04-01","Northwestern","Zambezi",11412
"4651","2021-04-01","Southern","Chikankata",1260
"4652","2021-04-01","Southern","Choma",1169
"4653","2021-04-01","Southern","Gwembe",3953
"4654","2021-04-01","Southern","Kalomo",1735
"4655","2021-04-01","Southern","Kazungula",1457
"4656","2021-04-01","Southern","Livingstone",151
"4657","2021-04-01","Southern","Mazabuka",304
"4658","2021-04-01","Southern","Monze",345
"4659","2021-04-01","Southern","Namwala",241
"4660","2021-04-01","Southern","Pemba",2534
"4661","2021-04-01","Southern","Siavonga",1035
"4662","2021-04-01","Southern","Sinazongwe",7456
"4663","2021-04-01","Southern","Zimba",165
"4664","2021-04-01","Western","Kalabo",11708
"4665","2021-04-01","Western","Kaoma",15669
"4666","2021-04-01","Western","Limulunga",7802
"4667","2021-04-01","Western","Luampa",12359
"4668","2021-04-01","Western","Lukulu",10570
"4669","2021-04-01","Western","Mitete",2164
"4670","2021-04-01","Western","Mongu",9730
"4671","2021-04-01","Western","Mulobezi",8081
"4672","2021-04-01","Western","Mwandi",4259
"4673","2021-04-01","Western","Nalolo",5735
"4674","2021-04-01","Western","Nkeyema",10287
"4675","2021-04-01","Western","Senanga",10962
"4676","2021-04-01","Western","Sesheke",8206
"4677","2021-04-01","Western","Shang'ombo",6897
"4678","2021-04-01","Western","Sikongo",4255
"4679","2021-04-01","Western","Sioma",6163
"4680","2021-04-01",NA,NA,65
"4681","2021-05-01","Central","Chibombo",7639
"4682","2021-05-01","Central","Chisamba",3380
"4683","2021-05-01","Central","Chitambo",4344
"4684","2021-05-01","Central","Itezhi-tezhi",1007
"4685","2021-05-01","Central","Kabwe",6157
"4686","2021-05-01","Central","Kapiri-Mposhi",17260
"4687","2021-05-01","Central","Luano",4534
"4688","2021-05-01","Central","Mkushi",8146
"4689","2021-05-01","Central","Mumbwa",7078
"4690","2021-05-01","Central","Ngabwe",3963
"4691","2021-05-01","Central","Serenje",8112
"4692","2021-05-01","Central","Shibuyunji",605
"4693","2021-05-01","Copperbelt","Chililabombwe",6578
"4694","2021-05-01","Copperbelt","Chingola",12528
"4695","2021-05-01","Copperbelt","Kalulushi",10363
"4696","2021-05-01","Copperbelt","Kitwe",15033
"4697","2021-05-01","Copperbelt","Luanshya",12103
"4698","2021-05-01","Copperbelt","Lufwanyama",10492
"4699","2021-05-01","Copperbelt","Masaiti",7441
"4700","2021-05-01","Copperbelt","Mpongwe",14540
"4701","2021-05-01","Copperbelt","Mufulira",10564
