,period,province,district,count
1935,5/1/2019,Muchinga,Nakonde,7225
1936,5/1/2019,Muchinga,Shiwang'andu,6908
1937,5/1/2019,Northern,Chilubi,5032
1938,5/1/2019,Northern,Kaputa,2591
1939,5/1/2019,Northern,Kasama,16415
1940,5/1/2019,Northern,Lunte,3963
1941,5/1/2019,Northern,Lupososhi,2730
1942,5/1/2019,Northern,Luwingu,5629
1943,5/1/2019,Northern,Mbala,10108
1944,5/1/2019,Northern,Mporokoso,1462
1945,5/1/2019,Northern,Mpulungu,2795
1946,5/1/2019,Northern,Mungwi,13068
1947,5/1/2019,Northern,Nsama,1128
1948,5/1/2019,Northern,Senga,8210
1949,5/1/2019,Northwestern,Chavuma,3212
1950,5/1/2019,Northwestern,Ikelenge,1377
1951,5/1/2019,Northwestern,Kabompo,2678
1952,5/1/2019,Northwestern,Kalumbila,19397
1953,5/1/2019,Northwestern,Kasempa,9481
1954,5/1/2019,Northwestern,Manyinga,4791
1955,5/1/2019,Northwestern,Mufumbwe,4597
1956,5/1/2019,Northwestern,Mushindamo,7747
1957,5/1/2019,Northwestern,Mwinilunga,6512
1958,5/1/2019,Northwestern,Solwezi,12476
1959,5/1/2019,Northwestern,Zambezi,7177
1960,5/1/2019,Southern,Chikankata,192
1961,5/1/2019,Southern,Choma,350
1962,5/1/2019,Southern,Gwembe,431
1963,5/1/2019,Southern,Kalomo,215
1964,5/1/2019,Southern,Kazungula,132
1965,5/1/2019,Southern,Livingstone,73
1966,5/1/2019,Southern,Mazabuka,144
1967,5/1/2019,Southern,Monze,161
1968,5/1/2019,Southern,Namwala,42
1969,5/1/2019,Southern,Pemba,266
1970,5/1/2019,Southern,Siavonga,293
1971,5/1/2019,Southern,Sinazongwe,5277
1972,5/1/2019,Southern,Zimba,184
1973,5/1/2019,Western,Kalabo,3178
1974,5/1/2019,Western,Kaoma,6009
1975,5/1/2019,Western,Limulunga,1298
1976,5/1/2019,Western,Luampa,2420
1977,5/1/2019,Western,Lukulu,5079
1978,5/1/2019,Western,Mitete,3469
1979,5/1/2019,Western,Mongu,5860
1980,5/1/2019,Western,Mulobezi,1999
1981,5/1/2019,Western,Mwandi,78
1982,5/1/2019,Western,Nalolo,1432
1983,5/1/2019,Western,Nkeyema,3275
1984,5/1/2019,Western,Senanga,4401
1985,5/1/2019,Western,Sesheke,246
1986,5/1/2019,Western,Shang'ombo,284
1987,5/1/2019,Western,Sikongo,1306
1988,5/1/2019,Western,Sioma,1198
1989,5/1/2019,NA,NA,83
1990,6/1/2019,Central,Chibombo,2121
1991,6/1/2019,Central,Chisamba,1680
1992,6/1/2019,Central,Chitambo,1935
1993,6/1/2019,Central,Itezhi-tezhi,329
1994,6/1/2019,Central,Kabwe,1517
1995,6/1/2019,Central,Kapiri-Mposhi,14273
1996,6/1/2019,Central,Luano,2559
1997,6/1/2019,Central,Mkushi,7037
1998,6/1/2019,Central,Mumbwa,1330
1999,6/1/2019,Central,Ngabwe,533
2000,6/1/2019,Central,Serenje,5597
2001,6/1/2019,Central,Shibuyunji,22
2002,6/1/2019,Copperbelt,Chililabombwe,3088
2003,6/1/2019,Copperbelt,Chingola,4860
2004,6/1/2019,Copperbelt,Kalulushi,4531
2005,6/1/2019,Copperbelt,Kitwe,8921
2006,6/1/2019,Copperbelt,Luanshya,8866
2007,6/1/2019,Copperbelt,Lufwanyama,14504
2008,6/1/2019,Copperbelt,Masaiti,13311
2009,6/1/2019,Copperbelt,Mpongwe,7482
2010,6/1/2019,Copperbelt,Mufulira,2624
2011,6/1/2019,Copperbelt,Ndola,7696
2012,6/1/2019,Eastern,Chadiza,12818
2013,6/1/2019,Eastern,Chasefu,6625
2014,6/1/2019,Eastern,Chipangali,12258
2015,6/1/2019,Eastern,Chipata,8397
2016,6/1/2019,Eastern,Kasenengwa,6326
2017,6/1/2019,Eastern,Katete,9253
2018,6/1/2019,Eastern,Lumezi,11233
2019,6/1/2019,Eastern,Lundazi,10281
2020,6/1/2019,Eastern,Lusangazi,2838
2021,6/1/2019,Eastern,Mambwe,10019
2022,6/1/2019,Eastern,Nyimba,8115
2023,6/1/2019,Eastern,Petauke,13119
2024,6/1/2019,Eastern,Sinda,6915
2025,6/1/2019,Eastern,Vubwi,3055
2026,6/1/2019,Luapula,Chembe,2321
2027,6/1/2019,Luapula,Chienge,3747
2028,6/1/2019,Luapula,Chifunabuli,6220
2029,6/1/2019,Luapula,Chipili,2418
2030,6/1/2019,Luapula,Kawambwa,6474
2031,6/1/2019,Luapula,Lunga,1431
2032,6/1/2019,Luapula,Mansa,17165
2033,6/1/2019,Luapula,Milenge,2611
2034,6/1/2019,Luapula,Mwansabombwe,3268
2035,6/1/2019,Luapula,Mwense,7028
2036,6/1/2019,Luapula,Nchelenge,8307
2037,6/1/2019,Luapula,Samfya,5743
2038,6/1/2019,Lusaka,Chilanga,188
2039,6/1/2019,Lusaka,Chirundu,103
2040,6/1/2019,Lusaka,Chongwe,962
2041,6/1/2019,Lusaka,Kafue,279
2042,6/1/2019,Lusaka,Luangwa,762
2043,6/1/2019,Lusaka,Lusaka,1506
2044,6/1/2019,Lusaka,Rufunsa,2217
2045,6/1/2019,Muchinga,Chama,11791
2046,6/1/2019,Muchinga,Chinsali,6067
2047,6/1/2019,Muchinga,Isoka,5648
2048,6/1/2019,Muchinga,Kanchibiya,4607
2049,6/1/2019,Muchinga,Lavushimanda,1694
2050,6/1/2019,Muchinga,Mafinga,5543
2051,6/1/2019,Muchinga,Mpika,8824
2052,6/1/2019,Muchinga,Nakonde,5234
2053,6/1/2019,Muchinga,Shiwang'andu,4627
2054,6/1/2019,Northern,Chilubi,4194
2055,6/1/2019,Northern,Kaputa,1870
2056,6/1/2019,Northern,Kasama,11406
2057,6/1/2019,Northern,Lunte,2871
2058,6/1/2019,Northern,Lupososhi,1873
2059,6/1/2019,Northern,Luwingu,4299
2060,6/1/2019,Northern,Mbala,8802
2061,6/1/2019,Northern,Mporokoso,1321
2062,6/1/2019,Northern,Mpulungu,3159
2063,6/1/2019,Northern,Mungwi,9317
2064,6/1/2019,Northern,Nsama,1454
2065,6/1/2019,Northern,Senga,8515
2066,6/1/2019,Northwestern,Chavuma,2817
2067,6/1/2019,Northwestern,Ikelenge,1686
2068,6/1/2019,Northwestern,Kabompo,1848
2069,6/1/2019,Northwestern,Kalumbila,13192
2070,6/1/2019,Northwestern,Kasempa,5172
2071,6/1/2019,Northwestern,Manyinga,4146
2072,6/1/2019,Northwestern,Mufumbwe,3719
2073,6/1/2019,Northwestern,Mushindamo,6965
2074,6/1/2019,Northwestern,Mwinilunga,4829
2075,6/1/2019,Northwestern,Solwezi,7716
2076,6/1/2019,Northwestern,Zambezi,4530
2077,6/1/2019,Southern,Chikankata,68
2078,6/1/2019,Southern,Choma,166
2079,6/1/2019,Southern,Gwembe,419
2080,6/1/2019,Southern,Kalomo,107
2081,6/1/2019,Southern,Kazungula,53
2082,6/1/2019,Southern,Livingstone,17
2083,6/1/2019,Southern,Mazabuka,66
2084,6/1/2019,Southern,Monze,105
2085,6/1/2019,Southern,Namwala,16
2086,6/1/2019,Southern,Pemba,105
2087,6/1/2019,Southern,Siavonga,187
2088,6/1/2019,Southern,Sinazongwe,2897
2089,6/1/2019,Southern,Zimba,90
2090,6/1/2019,Western,Kalabo,2091
2091,6/1/2019,Western,Kaoma,4644
2092,6/1/2019,Western,Limulunga,855
2093,6/1/2019,Western,Luampa,1877
2094,6/1/2019,Western,Lukulu,3696
2095,6/1/2019,Western,Mitete,2162
2096,6/1/2019,Western,Mongu,3992
2097,6/1/2019,Western,Mulobezi,880
2098,6/1/2019,Western,Mwandi,30
2099,6/1/2019,Western,Nalolo,670
2100,6/1/2019,Western,Nkeyema,1958
2101,6/1/2019,Western,Senanga,2992
2102,6/1/2019,Western,Sesheke,157
2103,6/1/2019,Western,Shang'ombo,165
2104,6/1/2019,Western,Sikongo,996
2105,6/1/2019,Western,Sioma,526
2106,6/1/2019,NA,NA,93
2107,7/1/2019,Central,Chibombo,887
2108,7/1/2019,Central,Chisamba,552
2109,7/1/2019,Central,Chitambo,2241
2110,7/1/2019,Central,Itezhi-tezhi,129
2111,7/1/2019,Central,Kabwe,679
2112,7/1/2019,Central,Kapiri-Mposhi,4575
2113,7/1/2019,Central,Luano,1320
2114,7/1/2019,Central,Mkushi,3761
2115,7/1/2019,Central,Mumbwa,475
2116,7/1/2019,Central,Ngabwe,155
2117,7/1/2019,Central,Serenje,2049
2118,7/1/2019,Central,Shibuyunji,26
2119,7/1/2019,Copperbelt,Chililabombwe,2407
2120,7/1/2019,Copperbelt,Chingola,2281
2121,7/1/2019,Copperbelt,Kalulushi,2376
2122,7/1/2019,Copperbelt,Kitwe,5391
2123,7/1/2019,Copperbelt,Luanshya,4224
2124,7/1/2019,Copperbelt,Lufwanyama,9436
2125,7/1/2019,Copperbelt,Masaiti,6057
2126,7/1/2019,Copperbelt,Mpongwe,4854
2127,7/1/2019,Copperbelt,Mufulira,1487
2128,7/1/2019,Copperbelt,Ndola,3795
2129,7/1/2019,Eastern,Chadiza,6036
2130,7/1/2019,Eastern,Chasefu,4962
2131,7/1/2019,Eastern,Chipangali,6875
2132,7/1/2019,Eastern,Chipata,4282
2133,7/1/2019,Eastern,Kasenengwa,2206
2134,7/1/2019,Eastern,Katete,3771
2135,7/1/2019,Eastern,Lumezi,7561
2136,7/1/2019,Eastern,Lundazi,5920
2137,7/1/2019,Eastern,Lusangazi,1773
2138,7/1/2019,Eastern,Mambwe,7099
2139,7/1/2019,Eastern,Nyimba,4357
2140,7/1/2019,Eastern,Petauke,7032
2141,7/1/2019,Eastern,Sinda,3091
2142,7/1/2019,Eastern,Vubwi,1695
2143,7/1/2019,Luapula,Chembe,1602
2144,7/1/2019,Luapula,Chienge,3344
2145,7/1/2019,Luapula,Chifunabuli,3739
2146,7/1/2019,Luapula,Chipili,1461
2147,7/1/2019,Luapula,Kawambwa,4179
2148,7/1/2019,Luapula,Lunga,1100
2149,7/1/2019,Luapula,Mansa,11427
2150,7/1/2019,Luapula,Milenge,1727
2151,7/1/2019,Luapula,Mwansabombwe,2505
2152,7/1/2019,Luapula,Mwense,6446
2153,7/1/2019,Luapula,Nchelenge,5392
2154,7/1/2019,Luapula,Samfya,3856
2155,7/1/2019,Lusaka,Chilanga,241
2156,7/1/2019,Lusaka,Chirundu,80
2157,7/1/2019,Lusaka,Chongwe,568
2158,7/1/2019,Lusaka,Kafue,224
2159,7/1/2019,Lusaka,Luangwa,531
2160,7/1/2019,Lusaka,Lusaka,1058
2161,7/1/2019,Lusaka,Rufunsa,818
2162,7/1/2019,Muchinga,Chama,8665
2163,7/1/2019,Muchinga,Chinsali,4353
2164,7/1/2019,Muchinga,Isoka,3424
2165,7/1/2019,Muchinga,Kanchibiya,1705
2166,7/1/2019,Muchinga,Lavushimanda,1097
2167,7/1/2019,Muchinga,Mafinga,2734
2168,7/1/2019,Muchinga,Mpika,4589
2169,7/1/2019,Muchinga,Nakonde,3974
2170,7/1/2019,Muchinga,Shiwang'andu,1516
2171,7/1/2019,Northern,Chilubi,2885
2172,7/1/2019,Northern,Kaputa,1934
2173,7/1/2019,Northern,Kasama,6565
2174,7/1/2019,Northern,Lunte,1440
2175,7/1/2019,Northern,Lupososhi,1228
2176,7/1/2019,Northern,Luwingu,2654
2177,7/1/2019,Northern,Mbala,4037
2178,7/1/2019,Northern,Mporokoso,564
2179,7/1/2019,Northern,Mpulungu,2099
2180,7/1/2019,Northern,Mungwi,4990
2181,7/1/2019,Northern,Nsama,992
2182,7/1/2019,Northern,Senga,3864
2183,7/1/2019,Northwestern,Chavuma,2378
2184,7/1/2019,Northwestern,Ikelenge,643
2185,7/1/2019,Northwestern,Kabompo,803
2186,7/1/2019,Northwestern,Kalumbila,8965
2187,7/1/2019,Northwestern,Kasempa,3791
2188,7/1/2019,Northwestern,Manyinga,1394
2189,7/1/2019,Northwestern,Mufumbwe,1800
2190,7/1/2019,Northwestern,Mushindamo,4584
2191,7/1/2019,Northwestern,Mwinilunga,1919
2192,7/1/2019,Northwestern,Solwezi,5145
2193,7/1/2019,Northwestern,Zambezi,3136
2194,7/1/2019,Southern,Chikankata,35
2195,7/1/2019,Southern,Choma,92
2196,7/1/2019,Southern,Gwembe,517
2197,7/1/2019,Southern,Kalomo,59
2198,7/1/2019,Southern,Kazungula,37
2199,7/1/2019,Southern,Livingstone,37
2200,7/1/2019,Southern,Mazabuka,45
2201,7/1/2019,Southern,Monze,55
2202,7/1/2019,Southern,Namwala,15
2203,7/1/2019,Southern,Pemba,37
2204,7/1/2019,Southern,Siavonga,136
2205,7/1/2019,Southern,Sinazongwe,2739
2206,7/1/2019,Southern,Zimba,29
2207,7/1/2019,Western,Kalabo,1253
2208,7/1/2019,Western,Kaoma,2487
2209,7/1/2019,Western,Limulunga,431
2210,7/1/2019,Western,Luampa,830
2211,7/1/2019,Western,Lukulu,2126
2212,7/1/2019,Western,Mitete,1632
2213,7/1/2019,Western,Mongu,1724
2214,7/1/2019,Western,Mulobezi,710
2215,7/1/2019,Western,Mwandi,65
2216,7/1/2019,Western,Nalolo,390
2217,7/1/2019,Western,Nkeyema,1034
2218,7/1/2019,Western,Senanga,1619
2219,7/1/2019,Western,Sesheke,110
2220,7/1/2019,Western,Shang'ombo,51
2221,7/1/2019,Western,Sikongo,523
2222,7/1/2019,Western,Sioma,270
2223,7/1/2019,NA,NA,50
2224,8/1/2019,Central,Chibombo,626
2225,8/1/2019,Central,Chisamba,319
2226,8/1/2019,Central,Chitambo,2107
2227,8/1/2019,Central,Itezhi-tezhi,86
2228,8/1/2019,Central,Kabwe,489
2229,8/1/2019,Central,Kapiri-Mposhi,3103
2230,8/1/2019,Central,Luano,803
2231,8/1/2019,Central,Mkushi,1541
2232,8/1/2019,Central,Mumbwa,303
2233,8/1/2019,Central,Ngabwe,59
2234,8/1/2019,Central,Serenje,1298
2235,8/1/2019,Central,Shibuyunji,10
2236,8/1/2019,Copperbelt,Chililabombwe,1264
2237,8/1/2019,Copperbelt,Chingola,1438
2238,8/1/2019,Copperbelt,Kalulushi,1323
2239,8/1/2019,Copperbelt,Kitwe,3695
2240,8/1/2019,Copperbelt,Luanshya,2348
2241,8/1/2019,Copperbelt,Lufwanyama,6205
2242,8/1/2019,Copperbelt,Masaiti,2368
2243,8/1/2019,Copperbelt,Mpongwe,2033
2244,8/1/2019,Copperbelt,Mufulira,822
2245,8/1/2019,Copperbelt,Ndola,2254
2246,8/1/2019,Eastern,Chadiza,3615
2247,8/1/2019,Eastern,Chasefu,3503
2248,8/1/2019,Eastern,Chipangali,4573
2249,8/1/2019,Eastern,Chipata,3741
2250,8/1/2019,Eastern,Kasenengwa,1810
2251,8/1/2019,Eastern,Katete,2325
2252,8/1/2019,Eastern,Lumezi,4564
2253,8/1/2019,Eastern,Lundazi,2438
2254,8/1/2019,Eastern,Lusangazi,1483
2255,8/1/2019,Eastern,Mambwe,6092
2256,8/1/2019,Eastern,Nyimba,2876
2257,8/1/2019,Eastern,Petauke,4058
2258,8/1/2019,Eastern,Sinda,1407
2259,8/1/2019,Eastern,Vubwi,1640
2260,8/1/2019,Luapula,Chembe,1049
2261,8/1/2019,Luapula,Chienge,3350
2262,8/1/2019,Luapula,Chifunabuli,3737
2263,8/1/2019,Luapula,Chipili,953
2264,8/1/2019,Luapula,Kawambwa,4555
2265,8/1/2019,Luapula,Lunga,724
2266,8/1/2019,Luapula,Mansa,8982
2267,8/1/2019,Luapula,Milenge,1480
2268,8/1/2019,Luapula,Mwansabombwe,3817
2269,8/1/2019,Luapula,Mwense,7371
2270,8/1/2019,Luapula,Nchelenge,6184
2271,8/1/2019,Luapula,Samfya,4258
2272,8/1/2019,Lusaka,Chilanga,310
2273,8/1/2019,Lusaka,Chirundu,100
2274,8/1/2019,Lusaka,Chongwe,541
2275,8/1/2019,Lusaka,Kafue,175
2276,8/1/2019,Lusaka,Luangwa,481
2277,8/1/2019,Lusaka,Lusaka,1352
2278,8/1/2019,Lusaka,Rufunsa,484
2279,8/1/2019,Muchinga,Chama,5682
2280,8/1/2019,Muchinga,Chinsali,3325
2281,8/1/2019,Muchinga,Isoka,2829
2282,8/1/2019,Muchinga,Kanchibiya,1434
2283,8/1/2019,Muchinga,Lavushimanda,723
2284,8/1/2019,Muchinga,Mafinga,1621
2285,8/1/2019,Muchinga,Mpika,2559
2286,8/1/2019,Muchinga,Nakonde,2570
2287,8/1/2019,Muchinga,Shiwang'andu,1228
2288,8/1/2019,Northern,Chilubi,2607
2289,8/1/2019,Northern,Kaputa,2814
2290,8/1/2019,Northern,Kasama,4850
2291,8/1/2019,Northern,Lunte,823
2292,8/1/2019,Northern,Lupososhi,989
2293,8/1/2019,Northern,Luwingu,1703
2294,8/1/2019,Northern,Mbala,2804
2295,8/1/2019,Northern,Mporokoso,528
2296,8/1/2019,Northern,Mpulungu,2178
2297,8/1/2019,Northern,Mungwi,3417
2298,8/1/2019,Northern,Nsama,1516
2299,8/1/2019,Northern,Senga,2583
2300,8/1/2019,Northwestern,Chavuma,1437
2301,8/1/2019,Northwestern,Ikelenge,512
2302,8/1/2019,Northwestern,Kabompo,655
2303,8/1/2019,Northwestern,Kalumbila,5351
2304,8/1/2019,Northwestern,Kasempa,1436
2305,8/1/2019,Northwestern,Manyinga,1427
2306,8/1/2019,Northwestern,Mufumbwe,1233
2307,8/1/2019,Northwestern,Mushindamo,3298
2308,8/1/2019,Northwestern,Mwinilunga,1696
2309,8/1/2019,Northwestern,Solwezi,3817
2310,8/1/2019,Northwestern,Zambezi,2851
2311,8/1/2019,Southern,Chikankata,27
2312,8/1/2019,Southern,Choma,64
2313,8/1/2019,Southern,Gwembe,495
2314,8/1/2019,Southern,Kalomo,35
2315,8/1/2019,Southern,Kazungula,24
2316,8/1/2019,Southern,Livingstone,12
2317,8/1/2019,Southern,Mazabuka,35
2318,8/1/2019,Southern,Monze,21
2319,8/1/2019,Southern,Namwala,43
2320,8/1/2019,Southern,Pemba,49
2321,8/1/2019,Southern,Siavonga,199
2322,8/1/2019,Southern,Sinazongwe,2120
2323,8/1/2019,Southern,Zimba,48
2324,8/1/2019,Western,Kalabo,1108
2325,8/1/2019,Western,Kaoma,2875
2326,8/1/2019,Western,Limulunga,276
2327,8/1/2019,Western,Luampa,542
2328,8/1/2019,Western,Lukulu,1772
2329,8/1/2019,Western,Mitete,1333
2330,8/1/2019,Western,Mongu,1583
2331,8/1/2019,Western,Mulobezi,619
2332,8/1/2019,Western,Mwandi,68
2333,8/1/2019,Western,Nalolo,314
2334,8/1/2019,Western,Nkeyema,753
2335,8/1/2019,Western,Senanga,1165
2336,8/1/2019,Western,Sesheke,72
2337,8/1/2019,Western,Shang'ombo,76
2338,8/1/2019,Western,Sikongo,405
2339,8/1/2019,Western,Sioma,218
2340,8/1/2019,NA,NA,42
2341,9/1/2019,Central,Chibombo,761
2342,9/1/2019,Central,Chisamba,188
2343,9/1/2019,Central,Chitambo,2198
2344,9/1/2019,Central,Itezhi-tezhi,65
2345,9/1/2019,Central,Kabwe,289
2346,9/1/2019,Central,Kapiri-Mposhi,2668
2347,9/1/2019,Central,Luano,1169
2348,9/1/2019,Central,Mkushi,1182
2349,9/1/2019,Central,Mumbwa,217
2350,9/1/2019,Central,Ngabwe,56
2351,9/1/2019,Central,Serenje,963
2352,9/1/2019,Central,Shibuyunji,110
2353,9/1/2019,Copperbelt,Chililabombwe,1714
2354,9/1/2019,Copperbelt,Chingola,1699
2355,9/1/2019,Copperbelt,Kalulushi,1510
2356,9/1/2019,Copperbelt,Kitwe,3423
2357,9/1/2019,Copperbelt,Luanshya,2387
2358,9/1/2019,Copperbelt,Lufwanyama,4574
2359,9/1/2019,Copperbelt,Masaiti,3186
2360,9/1/2019,Copperbelt,Mpongwe,1947
2361,9/1/2019,Copperbelt,Mufulira,1392
2362,9/1/2019,Copperbelt,Ndola,3077
2363,9/1/2019,Eastern,Chadiza,3208
2364,9/1/2019,Eastern,Chasefu,2357
2365,9/1/2019,Eastern,Chipangali,4202
2366,9/1/2019,Eastern,Chipata,3245
2367,9/1/2019,Eastern,Kasenengwa,1121
2368,9/1/2019,Eastern,Katete,1571
2369,9/1/2019,Eastern,Lumezi,3785
2370,9/1/2019,Eastern,Lundazi,2488
2371,9/1/2019,Eastern,Lusangazi,1303
2372,9/1/2019,Eastern,Mambwe,4863
2373,9/1/2019,Eastern,Nyimba,1897
2374,9/1/2019,Eastern,Petauke,2895
2375,9/1/2019,Eastern,Sinda,810
2376,9/1/2019,Eastern,Vubwi,1982
2377,9/1/2019,Luapula,Chembe,1608
2378,9/1/2019,Luapula,Chienge,4776
2379,9/1/2019,Luapula,Chifunabuli,5179
2380,9/1/2019,Luapula,Chipili,1429
2381,9/1/2019,Luapula,Kawambwa,4385
2382,9/1/2019,Luapula,Lunga,1178
2383,9/1/2019,Luapula,Mansa,9715
2384,9/1/2019,Luapula,Milenge,2902
2385,9/1/2019,Luapula,Mwansabombwe,4299
2386,9/1/2019,Luapula,Mwense,7523
2387,9/1/2019,Luapula,Nchelenge,8777
2388,9/1/2019,Luapula,Samfya,5392
2389,9/1/2019,Lusaka,Chilanga,165
2390,9/1/2019,Lusaka,Chirundu,93
2391,9/1/2019,Lusaka,Chongwe,408
2392,9/1/2019,Lusaka,Kafue,216
2393,9/1/2019,Lusaka,Luangwa,632
2394,9/1/2019,Lusaka,Lusaka,1667
2395,9/1/2019,Lusaka,Rufunsa,765
2396,9/1/2019,Muchinga,Chama,4470
2397,9/1/2019,Muchinga,Chinsali,3352
2398,9/1/2019,Muchinga,Isoka,3009
2399,9/1/2019,Muchinga,Kanchibiya,1629
2400,9/1/2019,Muchinga,Lavushimanda,834
2401,9/1/2019,Muchinga,Mafinga,2003
2402,9/1/2019,Muchinga,Mpika,2882
2403,9/1/2019,Muchinga,Nakonde,2544
2404,9/1/2019,Muchinga,Shiwang'andu,1527
2405,9/1/2019,Northern,Chilubi,3571
2406,9/1/2019,Northern,Kaputa,3528
2407,9/1/2019,Northern,Kasama,5320
2408,9/1/2019,Northern,Lunte,1210
2409,9/1/2019,Northern,Lupososhi,1746
2410,9/1/2019,Northern,Luwingu,2361
2411,9/1/2019,Northern,Mbala,2024
2412,9/1/2019,Northern,Mporokoso,884
2413,9/1/2019,Northern,Mpulungu,2175
2414,9/1/2019,Northern,Mungwi,4705
2415,9/1/2019,Northern,Nsama,2275
2416,9/1/2019,Northern,Senga,3242
2417,9/1/2019,Northwestern,Chavuma,1244
2418,9/1/2019,Northwestern,Ikelenge,681
2419,9/1/2019,Northwestern,Kabompo,757
2420,9/1/2019,Northwestern,Kalumbila,6183
2421,9/1/2019,Northwestern,Kasempa,1420
2422,9/1/2019,Northwestern,Manyinga,1407
2423,9/1/2019,Northwestern,Mufumbwe,1352
2424,9/1/2019,Northwestern,Mushindamo,3103
2425,9/1/2019,Northwestern,Mwinilunga,2455
2426,9/1/2019,Northwestern,Solwezi,3704
2427,9/1/2019,Northwestern,Zambezi,3895
2428,9/1/2019,Southern,Chikankata,61
2429,9/1/2019,Southern,Choma,115
2430,9/1/2019,Southern,Gwembe,693
2431,9/1/2019,Southern,Kalomo,55
2432,9/1/2019,Southern,Kazungula,15
2433,9/1/2019,Southern,Livingstone,14
2434,9/1/2019,Southern,Mazabuka,24
2435,9/1/2019,Southern,Monze,32
2436,9/1/2019,Southern,Namwala,9
2437,9/1/2019,Southern,Pemba,118
2438,9/1/2019,Southern,Siavonga,224
2439,9/1/2019,Southern,Sinazongwe,1722
2440,9/1/2019,Southern,Zimba,25
2441,9/1/2019,Western,Kalabo,1092
2442,9/1/2019,Western,Kaoma,1769
2443,9/1/2019,Western,Limulunga,278
2444,9/1/2019,Western,Luampa,561
2445,9/1/2019,Western,Lukulu,1754
2446,9/1/2019,Western,Mitete,1067
2447,9/1/2019,Western,Mongu,1239
2448,9/1/2019,Western,Mulobezi,452
2449,9/1/2019,Western,Mwandi,13
2450,9/1/2019,Western,Nalolo,265
2451,9/1/2019,Western,Nkeyema,934
2452,9/1/2019,Western,Senanga,1310
2453,9/1/2019,Western,Sesheke,98
2454,9/1/2019,Western,Shang'ombo,44
2455,9/1/2019,Western,Sikongo,341
2456,9/1/2019,Western,Sioma,279
2457,9/1/2019,NA,NA,96
2458,10/1/2019,Central,Chibombo,1006
2459,10/1/2019,Central,Chisamba,179
2460,10/1/2019,Central,Chitambo,4504
2461,10/1/2019,Central,Itezhi-tezhi,64
2462,10/1/2019,Central,Kabwe,318
2463,10/1/2019,Central,Kapiri-Mposhi,2676
2464,10/1/2019,Central,Luano,990
2465,10/1/2019,Central,Mkushi,1655
2466,10/1/2019,Central,Mumbwa,184
2467,10/1/2019,Central,Ngabwe,96
2468,10/1/2019,Central,Serenje,1719
2469,10/1/2019,Central,Shibuyunji,24
2470,10/1/2019,Copperbelt,Chililabombwe,3177
2471,10/1/2019,Copperbelt,Chingola,3021
2472,10/1/2019,Copperbelt,Kalulushi,2676
2473,10/1/2019,Copperbelt,Kitwe,5082
2474,10/1/2019,Copperbelt,Luanshya,3339
2475,10/1/2019,Copperbelt,Lufwanyama,7117
2476,10/1/2019,Copperbelt,Masaiti,4896
2477,10/1/2019,Copperbelt,Mpongwe,2483
2478,10/1/2019,Copperbelt,Mufulira,3167
2479,10/1/2019,Copperbelt,Ndola,3957
2480,10/1/2019,Eastern,Chadiza,2776
2481,10/1/2019,Eastern,Chasefu,2600
2482,10/1/2019,Eastern,Chipangali,4591
2483,10/1/2019,Eastern,Chipata,3026
2484,10/1/2019,Eastern,Kasenengwa,1354
2485,10/1/2019,Eastern,Katete,1063
2486,10/1/2019,Eastern,Lumezi,2987
2487,10/1/2019,Eastern,Lundazi,3200
2488,10/1/2019,Eastern,Lusangazi,869
2489,10/1/2019,Eastern,Mambwe,3157
2490,10/1/2019,Eastern,Nyimba,1071
2491,10/1/2019,Eastern,Petauke,1984
2492,10/1/2019,Eastern,Sinda,491
2493,10/1/2019,Eastern,Vubwi,2291
2494,10/1/2019,Luapula,Chembe,3471
2495,10/1/2019,Luapula,Chienge,5902
2496,10/1/2019,Luapula,Chifunabuli,7077
2497,10/1/2019,Luapula,Chipili,2709
2498,10/1/2019,Luapula,Kawambwa,7861
2499,10/1/2019,Luapula,Lunga,1890
2500,10/1/2019,Luapula,Mansa,15593
2501,10/1/2019,Luapula,Milenge,4189
2502,10/1/2019,Luapula,Mwansabombwe,5121
2503,10/1/2019,Luapula,Mwense,8543
2504,10/1/2019,Luapula,Nchelenge,10839
2505,10/1/2019,Luapula,Samfya,7739
2506,10/1/2019,Lusaka,Chilanga,162
2507,10/1/2019,Lusaka,Chirundu,40
2508,10/1/2019,Lusaka,Chongwe,321
2509,10/1/2019,Lusaka,Kafue,224
2510,10/1/2019,Lusaka,Luangwa,175
2511,10/1/2019,Lusaka,Lusaka,1526
2512,10/1/2019,Lusaka,Rufunsa,642
2513,10/1/2019,Muchinga,Chama,3673
2514,10/1/2019,Muchinga,Chinsali,4911
2515,10/1/2019,Muchinga,Isoka,3867
2516,10/1/2019,Muchinga,Kanchibiya,2781
2517,10/1/2019,Muchinga,Lavushimanda,1492
2518,10/1/2019,Muchinga,Mafinga,2666
2519,10/1/2019,Muchinga,Mpika,4506
2520,10/1/2019,Muchinga,Nakonde,3563
2521,10/1/2019,Muchinga,Shiwang'andu,3216
2522,10/1/2019,Northern,Chilubi,4205
2523,10/1/2019,Northern,Kaputa,4085
2524,10/1/2019,Northern,Kasama,9263
2525,10/1/2019,Northern,Lunte,3041
2526,10/1/2019,Northern,Lupososhi,2797
2527,10/1/2019,Northern,Luwingu,4342
2528,10/1/2019,Northern,Mbala,3624
2529,10/1/2019,Northern,Mporokoso,2040
